id,qnum,topic,prompt,choices,answer_index,hint,explanation,difficulty_label,difficulty_level,created_at,updated_at
523339bc-cf3d-4909-a8a1-333eea603c95,172,약물·의약품 안전,유통기한 지난 약 처리,"[""민간요법을 따르면 대부분 저절로 낫는다"",""집안 쓰레기"",""변기에 버린다"",""약국·지자체 수거함 등 안전 폐기""]",3,성분·용량·중복·상호작용·보관 원칙 중 무엇이 핵심인지 라벨과 복약지도로 확인해 보세요.,환경·안전 문제로 적절 폐기가 필요합니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
54448386-c9ff-4a1f-96df-3f4dc9ba4ceb,178,감염병·위생·식품 안전,상온에 2시간 넘게 놓인 음식,"[""냉장고에 다시 넣어 먹는다"",""겉만 따뜻하면 대체로 안전하다"",""데우지 않고 먹는다"",""폐기 권장""]",3,"‘2시간 규칙', 4℃ 이하 냉장, 내부까지 충분 가열, 교차오염 방지 원칙을 떠올리세요.",세균 증식 위험이 큽니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
56934b96-3029-457f-84f7-7e435a366ae8,77,생활 건강,체중 관리에 좋은 습관,"[""민간요법을 따르면 대부분 저절로 낫는다"",""불규칙 식사"",""규칙적 식사·활동량 늘리기"",""늦은 밤 과식""]",2,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",작은 꾸준함이 중요합니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
56abe36d-0a6b-4942-b0b8-7b7ca45cc9a7,142,민간요법·오해,한쪽 얼굴·팔 마비와 발음 이상이 갑자기 생겼다.,"[""조금 쉬어 본다"",""자가운전"",""민간요법을 따르면 대부분 저절로 낫는다"",""즉시 119(FAST 징후)""]",3,"민간요법보다 안전·근거 중심 지침을 우선하고, 절개·불명확한 소독·강한 조작은 피하세요.","뇌졸중 의심, 시간 지연이 치명적입니다.",어려움,3,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
56c3e87b-49a8-4927-aaf3-757ac9029e84,11,생활 응급,성인 심정지 가슴압박 권장 속도는?,"[""분당 140~160회"",""분당 100~120회"",""분당 60~80회"",""분당 80~90회로 천천히 압박하는 게 좋다""]",1,"가슴압박은 100~120회/분·깊이 5~6cm·완전 이완, AED 패드 위치와 음성안내를 기억하세요.",생존율을 위해 100~120회/분이 권장됩니다.,어려움,3,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
5990c204-6b7d-4832-962a-912233cd4d22,104,약물·의약품 안전,항생제 복용 중 증상이 좋아졌다.,"[""지인에게 나눠준다"",""처방대로 마무리"",""증상이 좋아지면 항생제는 스스로 중단해도 된다"",""바로 중단""]",1,감기의 주원인(바이러스)과 항생제가 대상(세균)인 점을 구분해 보세요.,내성·재발 위험이 있어요.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
5ab12078-cdb8-4ec3-9b62-b488d3f390d2,174,민간요법·오해,약을 한 번 깜박했다.,"[""민간요법을 따르면 대부분 저절로 낫는다"",""설명서대로 건너뛰고 다음 용량"",""마음대로 조절"",""다음에 두 배로""]",1,"민간요법보다 안전·근거 중심 지침을 우선하고, 절개·불명확한 소독·강한 조작은 피하세요.",임의 증량은 부작용 위험을 높입니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
5aee1940-1217-4217-9cb4-c386f8d4a9d5,179,감염병·위생·식품 안전,조리 후 남은 음식 보관,"[""상온 보관"",""식히지 않고 바로 뚜껑"",""빨리 식혀 2시간 내 냉장"",""겉만 따뜻하면 대체로 안전하다""]",2,"‘2시간 규칙', 4℃ 이하 냉장, 내부까지 충분 가열, 교차오염 방지 원칙을 떠올리세요.",빠른 냉장으로 안전을 높입니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
5b2cdb44-d720-4cdc-b6ae-d5a4525445a7,10,민간요법·오해,상처 소독을 위해 소주 등 음용 알코올을 붓는다.,"[""좋다"",""소주를 붓는 것이 가장 안전한 소독법이다"",""상처 크면만 좋다"",""권장되지 않는다""]",3,"깨끗한 물로 씻은 뒤 적절한 소독제를 사용하고, 자극적인 음용 알코올은 피하세요.",조직 손상·자극 위험. 깨끗한 물로 씻고 적절한 소독제를 사용하세요.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
5fd37db2-2909-4fb4-aefa-d092d5d31598,173,약물·의약품 안전,어린이 안전을 위한 약 보관,"[""식탁 위"",""겉만 따뜻하면 대체로 안전하다"",""장난감 옆"",""잠금장치·아이 손이 닿지 않는 곳""]",3,성분·용량·중복·상호작용·보관 원칙 중 무엇이 핵심인지 라벨과 복약지도로 확인해 보세요.,오남용·사고 섭취를 예방합니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
60f49175-4917-4bd5-b575-2f95c4c11799,93,약물·의약품 안전,시럽약 용량 계량은?,"[""전용 스푼/컵/주사기 사용"",""아무 숟가락"",""눈대중"",""민간요법을 따르면 대부분 저절로 낫는다""]",0,성분·용량·중복·상호작용·보관 원칙 중 무엇이 핵심인지 라벨과 복약지도로 확인해 보세요.,부정확한 계량은 위험합니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
623dbe74-7a84-4baf-a92f-aa0a28a03adf,165,구강·눈·피부,눈 피로 줄이는 습관,"[""수건으로 가볍게만 닦으면 충분하다"",""화면 밝기 최대"",""20-20-20 규칙(20분마다 20초, 6m 거리 바라보기)"",""계속 응시""]",2,"손바닥·등·사이·손톱 밑까지 20초 이상 문지르거나, 알코올≥60% 소독제를 마를 때까지 문지릅니다.",주기적 휴식이 눈의 부담을 줄입니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
6458597e-184f-402a-8f36-5e8360f99876,98,약물·의약품 안전,자몽주스와 약물,"[""건강에 최고"",""전혀 상관없다"",""민간요법을 따르면 대부분 저절로 낫는다"",""일부 약과 상호작용 가능""]",1,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",복약지도·의사 상담이 필요합니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
65b39bd9-2c1c-43b8-9964-184d87c38572,193,민간요법·오해,가정 내 세제·약품 보관,"[""빈 음료병에 옮겨 담기"",""싱크대 아래 개방"",""잠금·원래 용기·라벨 유지"",""겉만 따뜻하면 대체로 안전하다""]",2,"민간요법보다 안전·근거 중심 지침을 우선하고, 절개·불명확한 소독·강한 조작은 피하세요.",오인 섭취를 막습니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
66e30613-6b72-4fbb-ac22-3baddf899eb3,122,정신건강·생활습관,알코올로 스트레스 해소,"[""건강한 방법"",""소주를 붓는 것이 가장 안전한 소독법이다"",""무해"",""일시적이나 악화·의존 위험""]",3,"깨끗한 물로 씻은 뒤 적절한 소독제를 사용하고, 자극적인 음용 알코올은 피하세요.",대체 전략을 찾는 것이 좋습니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
69181dde-9f6b-4164-8e4f-06c470d3b727,113,감염병·위생·식품 안전,여러 번 식히고 데운 음식,"[""상관없다"",""반복 가열할수록 안전"",""세균 위험이 커질 수 있다"",""민간요법을 따르면 대부분 저절로 낫는다""]",1,"‘2시간 규칙', 4℃ 이하 냉장, 내부까지 충분 가열, 교차오염 방지 원칙을 떠올리세요.",재가열 사이 냉장 보관이 중요합니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
6a2d33d0-beab-4c01-967c-045182baaaab,198,구강·눈·피부,칫솔 교체 주기,"[""민간요법을 따르면 대부분 저절로 낫는다"",""1년"",""평생"",""약 3개월 또는 솔 퍼짐·질병 후""]",3,"칫솔이 닿지 않는 틈은 치실/치간칫솔로, 양치는 약 2분-솔 퍼지면 교체하세요.",솔이 퍼지면 세정력 감소·오염 우려가 있습니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
6be5d050-ce97-4e7d-9a13-fb8d65964977,148,생활 응급,동상 의심 손가락 대처,"[""뜨거운 물"",""눈으로 문지르기"",""문지르지 말고 미지근한 물로 서서히 데우기"",""민간요법을 따르면 대부분 저절로 낫는다""]",2,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",급가온·마찰은 조직 손상을 악화시킵니다.,어려움,3,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
6d100c45-7801-401b-a251-913a20ef9b1e,184,감염병·위생·식품 안전,다진 고기(패티) 조리,"[""겉만 익히면 됨"",""레어가 안전"",""속까지 완전히 익히기"",""민간요법을 따르면 대부분 저절로 낫는다""]",2,지사제보다 먼저 수분·전해질 보충으로 탈수를 막는 것이 우선입니다.,내부까지 익혀 식중독을 예방합니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
70849bbd-48f7-4a9f-8bfb-299ebb109bfe,39,민간요법·오해,발톱무좀에 식초를 바르면 낫는다?,"[""민간요법을 따르면 대부분 저절로 낫는다"",""표준치료다"",""누구나 안전하다"",""자극·화상 위험, 전문 치료가 필요""]",3,"흐르는 차가운 물로 10~20분 식히고, 바르는 민간요법은 피하는 표준 처치를 떠올리세요.",항진균제 등 근거 기반 치료를 따라야 합니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
70e8cac5-a216-48a0-802e-6b59c28aa910,43,민간요법·오해,백신을 맞으면 감기에 절대 안 걸린다?,"[""백신이 감기를 유발한다"",""독감·특정 감염 예방에 도움이나 ‘감기' 자체는 걸릴 수 있다"",""그렇다"",""증상이 좋아지면 항생제는 스스로 중단해도 된다""]",1,감기의 주원인(바이러스)과 항생제가 대상(세균)인 점을 구분해 보세요.,모든 감기 바이러스 차단은 아닙니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
72f18b7c-ed0c-446a-9cd9-10dbed222f93,189,구강·눈·피부,이유식 시작 시기(일반적),"[""돌 이후"",""대체로 생후 약 6개월 무렵, 준비 신호 확인 후"",""민간요법을 따르면 대부분 저절로 낫는다"",""출생 직후""]",1,이물을 더 깊이 밀지 않도록 억지로 삼키거나 빼지 말고 전문 도움을 받으세요.,목 가누기·구강 준비 등 신호를 함께 봅니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
73428783-ba82-42c7-b3a7-418b690719f7,115,감염병·위생,손소독제 vs 비누·물,"[""오염이 심하면 비누·물로 씻기가 우선"",""손이 심하게 더러워도 소독제면 충분"",""항상 동일"",""소주를 붓는 것이 가장 안전한 소독법이다""]",0,"깨끗한 물로 씻은 뒤 적절한 소독제를 사용하고, 자극적인 음용 알코올은 피하세요.",소독제는 보조입니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
7561016f-4c40-4fa8-9b1f-09996f1ca518,20,구강·눈·피부,눈에 모래가 들어갔다.,"[""깨끗한 물로 눈을 벌리고 충분히 세척"",""비벼서 빨리 빼낸다"",""수건으로 가볍게만 닦으면 충분하다"",""안약을 먼저 듬뿍 넣는다""]",0,독이 퍼지지 않도록 ‘움직임 최소화·사지 고정'이 핵심입니다. 절개·빨기는 금지예요.,비비면 각막 손상 위험. 수세가 우선입니다.,어려움,3,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
764679da-5bc1-4a51-b7b5-077bb016f2eb,97,생활 응급,1세대 항히스타민제의 흔한 부작용,"[""졸림 가능, 운전 주의"",""전혀 없음"",""각성"",""민간요법을 따르면 대부분 저절로 낫는다""]",0,119 신고·안전확보 후 지혈/냉각·고정 등 표준 응급 절차의 ‘순서'를 떠올리세요.,라벨 경고를 확인하세요.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
783974c6-0286-47c3-b087-e3b2f09c342a,7,생활 응급,벌레에 물려 가려울 때 가장 적절한 대처는?,"[""바늘로 긁어서 진물 빼기"",""긁어서 붓기를 빼준다"",""냉찜질하고 긁지 않는다"",""상처를 칼로 절개해 독을 짜내면 된다""]",2,독이 퍼지지 않도록 ‘움직임 최소화·사지 고정'이 핵심입니다. 절개·빨기는 금지예요.,긁으면 2차 감염·염증을 키울 수 있습니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
797b4ee5-46fe-4719-82f0-d0bc46ac5f30,61,민간요법·오해,전신 두드러기·호흡곤란·어지럼(아나필락시스 의심),"[""증상이 좋아지면 항생제는 스스로 중단해도 된다"",""누워 지켜본다"",""즉시 119, 가능 시 에피네프린 자동주사 사용"",""항히스타민만 복용""]",2,감기의 주원인(바이러스)과 항생제가 대상(세균)인 점을 구분해 보세요.,지연 없이 전문 처치가 필요합니다.,어려움,3,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
79cc840b-64a8-42cd-a23e-c86b221cba27,163,생활 건강,한 끼 식사 접시 구성의 기본,"[""소스 듬뿍"",""채소·과일을 접시의 절반"",""고기 절반"",""민간요법을 따르면 대부분 저절로 낫는다""]",1,"균형 잡힌 식단·수분, 규칙적 식사·활동 같은 기본 원칙을 우선하세요.",채소 중심 식단이 도움이 됩니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
7abdc5f8-16db-43ef-9425-71c4bc935841,53,민간요법·오해,의식 없고 헐떡이는 ‘비정상 호흡'처럼 보인다.,"[""비정상 호흡으로 간주, 119·가슴압박 시작"",""증상이 좋아지면 항생제는 스스로 중단해도 된다"",""정상으로 보고 관찰"",""깨우기만 한다""]",0,감기의 주원인(바이러스)과 항생제가 대상(세균)인 점을 구분해 보세요.,지연 없이 신고·압박이 원칙입니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
7d8a346d-315b-49a9-8e13-2dadcaf169e2,100,구강·눈·피부,점안제 사용법으로 맞는 것은?,"[""민간요법을 따르면 대부분 저절로 낫는다"",""닿아야 효과"",""병 끝이 눈에 닿지 않게 점안"",""함께 돌려쓴다""]",2,비비지 말고 ‘세척·보습·오염 방지' 같은 기본 원칙을 떠올리세요.,오염을 막아야 합니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
7df1a136-4503-40d3-b910-815f1f4de025,40,생활 응급,귀에 벌레가 들어가면 면봉을 깊게 넣어 꺼낸다?,"[""좋은 방법이다"",""상처를 칼로 절개해 독을 짜내면 된다"",""고막 손상 위험, 억지 조작 금지 후 의료기관 권장"",""진공청소기로 뺀다""]",2,독이 퍼지지 않도록 ‘움직임 최소화·사지 고정'이 핵심입니다. 절개·빨기는 금지예요.,과도한 조작은 오히려 악화시킵니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
7eb09e1e-246f-4e3d-a105-78405df36040,153,생활 건강,발목을 접질렸고 체중 부하 불가,"[""온찜질"",""밥을 크게 삼켜 이물을 아래로 밀어내면 안전하다"",""집에서 며칠 지켜본다"",""의료기관에서 영상·평가 고려""]",3,이물을 더 깊이 밀지 않도록 억지로 삼키거나 빼지 말고 전문 도움을 받으세요.,골절·심한 손상 가능성을 배제해야 합니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
7f0f2b64-1c4d-482c-9e3f-0ede1024e331,94,약물·의약품 안전,유통기한 지난 약,"[""더 강력해진다"",""민간요법을 따르면 대부분 저절로 낫는다"",""폐기·약국 수거함 이용"",""조금은 괜찮다""]",2,성분·용량·중복·상호작용·보관 원칙 중 무엇이 핵심인지 라벨과 복약지도로 확인해 보세요.,효과·안전성 미보장입니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
7f1d15fd-c741-4b07-90c3-b66d24ebedfd,32,민간요법·오해,비타민 C를 많이 먹으면 감기가 ‘치료'된다?,"[""증상이 좋아지면 항생제는 스스로 중단해도 된다"",""일부에서 기간 단축 보고가 있으나 만능 치료는 아니다"",""고용량이면 치료된다"",""오히려 감기를 유발한다""]",1,감기의 주원인(바이러스)과 항생제가 대상(세균)인 점을 구분해 보세요.,예방·치료 효과는 제한적이고 개인차가 큽니다.,보통,2,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
80b7adb6-8cfa-4ab4-99e8-9f958b8c5bb1,121,정신건강·생활습관,SNS를 오래 할수록,"[""반드시 건강에 좋다"",""일부에서 불안·수면 방해 가능"",""의학과 무관"",""민간요법을 따르면 대부분 저절로 낫는다""]",1,"취침 1시간 전 스크린·카페인·음주를 줄이고, 일정한 취침/기상 시간을 유지하세요.",사용 시간·방식의 균형이 필요합니다.,쉬움,1,2025-10-23 02:21:14.886447+00,2025-10-23 02:21:14.886447+00
